image_hash,image_path,label,filename,label_idx
7b457b7d91f0a76b4f605ee00cf3da0b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2026.jpg,Mixed,TN-2026.jpg,2
374df9f4755153095b6a4cba9f09d486,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-337.jpg,Mixed,TN-337.jpg,2
b89d76c42b176110117a60d5515a1be7,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-810.jpg,Hail damage,TN-810.jpg,1
39b3fe6beefb4fb43de5b447ce0c2ded,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1899.jpg,Hail damage,TN-1899.jpg,1
6fa798ee4b53cfab5d36df3285f2e607,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-317.jpg,Root Damage,TN-317.jpg,3
7348b0de34635799bcd2831e441e5194,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2059.jpg,Mixed,TN-2059.jpg,2
ef38a0f24c995e2e9e9cd76936ef8d75,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-406.jpg,Cotton Bollworm Infestation,TN-406.jpg,0
f30f1ad114c81675f67de280d84dad4d,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-85.jpg,Hail damage,TN-85.jpg,1
8bcb1de43e1bf551ccf0fe691f0fac7f,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-427.jpg,Hail damage,TN-427.jpg,1
dd25a2cd32c7ff3e6aec2543ba4d25aa,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1606.jpg,Hail damage,TN-1606.jpg,1
85d4c5a3c9489cc4ee64c40ea979c07d,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-196.jpg,Root Damage,TN-196.jpg,3
f5b319735765887e3288d138021b9ff0,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-264.jpg,Hail damage,TN-264.jpg,1
82a3e203ae513983aa0e38340083ee77,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-629.jpg,Mixed,TN-629.jpg,2
710bf2a1d5883c53156ea7d5a3b56fad,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-757.jpg,Root Damage,TN-757.jpg,3
f07c32e176acc25196d8dc1bf7cc4564,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-152.jpg,Strong-Light Burn,TN-152.jpg,4
d1b941c3f415b668468f16f6b470ec90,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-553.jpg,Cotton Bollworm Infestation,TN-553.jpg,0
499c733180c43381813880a1526e9cc5,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-282.jpg,Mixed,TN-282.jpg,2
35dab793456150c966fde76817e9cd1c,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2570.jpg,Hail damage,TN-2570.jpg,1
64aa9ab076d41771a28f46013cb7229b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2210.jpg,Hail damage,TN-2210.jpg,1
fc3b8d9badd6a077dae21e03063c6308,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-455.jpg,Hail damage,TN-455.jpg,1
0f5b1adc71e818f572f28d0a26bd95f8,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-675.jpg,Mixed,TN-675.jpg,2
f82daf025810b2b7d9391d6c0f2b30e3,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-362.jpg,Hail damage,TN-362.jpg,1
32aea17a4d2f5df235d0a9601629c5d1,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1123.jpg,Mixed,TN-1123.jpg,2
aa7ff4bb37e78d2a43c6d29e8efcd556,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1530.jpg,Mixed,TN-1530.jpg,2
8112ea50b493352848f8438942b8654e,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-547.jpg,Root Damage,TN-547.jpg,3
d59053b9882dc95a1c949e1c02cea218,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1261.jpg,Hail damage,TN-1261.jpg,1
8ed41d812e35602249c2fefcba1c87e7,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-234.jpg,Mixed,TN-234.jpg,2
f370fa68017fa8d7653a83bf7e48a1fe,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-735.jpg,Cotton Bollworm Infestation,TN-735.jpg,0
f2f9e17709c735668dc7103023022967,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-755.jpg,Mixed,TN-755.jpg,2
3ad105812355c4f29d77622bb23db91b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-635.jpg,Root Damage,TN-635.jpg,3
bde35d0e15dffe68d6be58ecd82187bf,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1333.jpg,Mixed,TN-1333.jpg,2
04196197e675836bae7bc7fd709f117f,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1653.jpg,Mixed,TN-1653.jpg,2
052365f9cc56bf0f6689af959a5bf29f,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-340.jpg,Hail damage,TN-340.jpg,1
981eeecc4fbe7ee04c07a9c5cdf4afd3,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-267.jpg,Hail damage,TN-267.jpg,1
4596c7b48473e579f17fe3a38d9c8c6a,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-755.jpg,Root Damage,TN-755.jpg,3
36211d2f51bb4023a51013730cc78f99,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1264.jpg,Mixed,TN-1264.jpg,2
de9e6297533fc49460b6ea50184df8a5,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-295.jpg,Cotton Bollworm Infestation,TN-295.jpg,0
34f7b9593e784c005c7316ce0ab3003b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-3.jpg,Mixed,TN-3.jpg,2
ac39c3a5634539ab193ae7988abdcf56,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-816.jpg,Root Damage,TN-816.jpg,3
945c77012dd3f9d2e4300d407f707412,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1959.jpg,Mixed,TN-1959.jpg,2
68260a3ab09829c81c189aff49318cf8,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1231.jpg,Mixed,TN-1231.jpg,2
9ed2e64931e73dea4f9d911406c3001b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-908.jpg,Mixed,TN-908.jpg,2
56b059b8de0936b72a0762cc91debd50,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-481.jpg,Cotton Bollworm Infestation,TN-481.jpg,0
ab2d5983509b1fd847b3376d92373da9,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1656.jpg,Hail damage,TN-1656.jpg,1
66c90f42f682db0defc8218ccb594fd7,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-397.jpg,Hail damage,TN-397.jpg,1
5b0b228dc9161c2acb83422c52868465,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Root Damage/TN-344.jpg,Root Damage,TN-344.jpg,3
50537f78be06c6a375845c5279f93032,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Cotton Bollworm Infestation/TN-430.jpg,Cotton Bollworm Infestation,TN-430.jpg,0
3d3147056660b9a9d3339b07d92d75fc,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2886.jpg,Hail damage,TN-2886.jpg,1
ff1f983174f828b8a743f6f80eb7eaef,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Cotton Bollworm Infestation/TN-110.jpg,Cotton Bollworm Infestation,TN-110.jpg,0
659bdc5b66faeeeaaf4b6ec45cc47576,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1067.jpg,Mixed,TN-1067.jpg,2
e71c21fa8c4034563a0fce405215dadf,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2183.jpg,Mixed,TN-2183.jpg,2
ad8d445565b7eff9da2b70badbacfaac,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-221.jpg,Hail damage,TN-221.jpg,1
9ff266dc3426c9385c4281978a06728f,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2659.jpg,Hail damage,TN-2659.jpg,1
e387346a2d4e0a5c5b2df612bceffa94,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-575.jpg,Mixed,TN-575.jpg,2
458415acd510f229cb381955b2a8e964,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-529.jpg,Hail damage,TN-529.jpg,1
2bb369f64c7eda301b0a6717cae6efed,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1098.jpg,Hail damage,TN-1098.jpg,1
1e659eff68a67d0e892b27d24aa6bb81,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1638.jpg,Hail damage,TN-1638.jpg,1
7da88a6e2f1c98c8693567d3ddf78f0c,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-195.jpg,Hail damage,TN-195.jpg,1
b5e9322f6dccb0692c4a2af66521a19f,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-352.jpg,Strong-Light Burn,TN-352.jpg,4
b9ea85a7527a1ee1f9ddc4623f76e5f3,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1963.jpg,Hail damage,TN-1963.jpg,1
dce7e89d579adde53dc5157c6e3b90b3,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-529.jpg,Root Damage,TN-529.jpg,3
4014ccf1618ba58baf673cec1172324f,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-499.jpg,Hail damage,TN-499.jpg,1
24b6c6c6ac8eb3562b5b7c25564f7032,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1801.jpg,Mixed,TN-1801.jpg,2
2eb338e375994cb1204cee2ae079d25d,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1553.jpg,Mixed,TN-1553.jpg,2
d0c74a97b7a924c73f616dd1412afd6c,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-561.jpg,Cotton Bollworm Infestation,TN-561.jpg,0
2b24f17fb84bfddb7a31698d87a0d0f9,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-375.jpg,Strong-Light Burn,TN-375.jpg,4
e3f736f62850ce3d2e27f0001600e5ec,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-939.jpg,Mixed,TN-939.jpg,2
3524171bb417c5b6ab7a01f0879f2bae,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-461.jpg,Mixed,TN-461.jpg,2
70bb7dbec990d7041d0c6eb69123c105,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-126.jpg,Root Damage,TN-126.jpg,3
86706d6a8abc132b8389ef0aad10e4f2,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-766.jpg,Root Damage,TN-766.jpg,3
683e97324e256eee9c940404691ce853,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-808.jpg,Root Damage,TN-808.jpg,3
4ffa82a9af0690dab59893179473a853,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-390.jpg,Root Damage,TN-390.jpg,3
6f5edd499da377f9caeef0deedc47ce9,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2175.jpg,Hail damage,TN-2175.jpg,1
07fbfed0d9880c88de8005e3d6e8b267,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-312.jpg,Cotton Bollworm Infestation,TN-312.jpg,0
c4aa82de358847562d1517354a93074d,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-270.jpg,Mixed,TN-270.jpg,2
18111cf232b3b613af0d62525e7a10f9,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-636.jpg,Hail damage,TN-636.jpg,1
5a373be0cb18d9c1bd2744a8c116023b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-30.jpg,Hail damage,TN-30.jpg,1
7c34d0ae44786bf98d9c3b76a16aa204,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-617.jpg,Mixed,TN-617.jpg,2
ab50084e509b3c8eb7c7a5d5468d381e,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Strong-Light Burn/TN-120.jpg,Strong-Light Burn,TN-120.jpg,4
3247db9c31cd62c284068e8605162ddb,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2120.jpg,Mixed,TN-2120.jpg,2
34d99c7887c265abf2d138acb3e1d127,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1309.jpg,Hail damage,TN-1309.jpg,1
db066ea2f646bb88bc9bd8935860a46e,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-546.jpg,Hail damage,TN-546.jpg,1
4d7aeb38e69b05d899bc777391b9d878,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-656.jpg,Cotton Bollworm Infestation,TN-656.jpg,0
5c1e3a232cc4611e376af83cc41855d2,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1926.jpg,Hail damage,TN-1926.jpg,1
58630e3a40342d96df288c2dc6f19c1a,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-360.jpg,Strong-Light Burn,TN-360.jpg,4
fdf605a127dc60012fca03bc475bd60b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Mixed/TN-270.jpg,Mixed,TN-270.jpg,2
e13dc5463ea407c2761de5452a532caf,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-662.jpg,Hail damage,TN-662.jpg,1
59fe39abbc3e21233b096e71c4329b7e,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-608.jpg,Hail damage,TN-608.jpg,1
966e45148e6f67fc205b310c0cd3adbd,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2190.jpg,Mixed,TN-2190.jpg,2
abcacba06a3e95cc6e5e60428f8424e5,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-654.jpg,Hail damage,TN-654.jpg,1
255ac4535b1a8baaa41ad16c2fefd659,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-188.jpg,Hail damage,TN-188.jpg,1
449feabff6023291b99c93f57eae5833,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-47.jpg,Cotton Bollworm Infestation,TN-47.jpg,0
314ccf69a74c1e2e5750ce3e5b085d53,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2186.jpg,Mixed,TN-2186.jpg,2
897f8b728294aca3b18411328562d596,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-20.jpg,Root Damage,TN-20.jpg,3
8b2a3b3899c5d12d140a2576026b87a1,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-917.jpg,Hail damage,TN-917.jpg,1
63083d8cd7b35b1fb3802a25255167e1,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2099.jpg,Hail damage,TN-2099.jpg,1
12e1aec89353badd2d826fc045b699ac,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-385.jpg,Root Damage,TN-385.jpg,3
f88351cd8c6e93668739d72480130f45,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-893.jpg,Mixed,TN-893.jpg,2
ff06fb3aeebb9fc9faa6f057269fdf68,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-228.jpg,Root Damage,TN-228.jpg,3
9305eb295b8230daf7d34437a579fb71,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-533.jpg,Cotton Bollworm Infestation,TN-533.jpg,0
15fbb271a4d5c46c91052929511efb81,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-436.jpg,Root Damage,TN-436.jpg,3
2c5c20135df8aceb6e9ad1a7bd220bb0,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1698.jpg,Mixed,TN-1698.jpg,2
e9dd062849454d54853f427c6511146a,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-920.jpg,Hail damage,TN-920.jpg,1
62075c4e70b52252a208d17fce98b83b,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-507.jpg,Hail damage,TN-507.jpg,1
abe5491aa6685a9e402830c0a609c94e,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1227.jpg,Hail damage,TN-1227.jpg,1
98a8622e2b6029e06a4c27584245a179,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-709.jpg,Mixed,TN-709.jpg,2
16ce49cdee735eadccd431579c7f2f70,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-628.jpg,Mixed,TN-628.jpg,2
a2d4f5cc06cebae4b61bbe069d55d702,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1580.jpg,Mixed,TN-1580.jpg,2
2daadc7cacc8d521e1132c564e9e5e31,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-956.jpg,Mixed,TN-956.jpg,2
d1b53ce142e2aa1fea149425dda3e3d4,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-670.jpg,Root Damage,TN-670.jpg,3
c2c268d62578d532891ef9365debe482,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Cotton Bollworm Infestation/TN-60.jpg,Cotton Bollworm Infestation,TN-60.jpg,0
fe4d4d636738dd09faa317434693a829,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-334.jpg,Root Damage,TN-334.jpg,3
adaa8e2dd79c248f6748e486d549ce38,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2857.jpg,Hail damage,TN-2857.jpg,1
458ba72ad767d2b85c12e021cf94ac42,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-482.jpg,Root Damage,TN-482.jpg,3
7254df456b99acf71ac06b1107d5f8fe,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2419.jpg,Mixed,TN-2419.jpg,2
389656eb00ab414c58180b50db870d63,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-799.jpg,Root Damage,TN-799.jpg,3
2cd3189e5eed9c7f7ecf905598c86246,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1146.jpg,Hail damage,TN-1146.jpg,1
c495e906c50b63f94972edccceed09d5,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-369.jpg,Hail damage,TN-369.jpg,1
8da88cf1065df4aef5db9074fbe0fcb2,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-828.jpg,Mixed,TN-828.jpg,2
067e5e9aafe3761776f221052bf653a2,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-430.jpg,Strong-Light Burn,TN-430.jpg,4
039eba1ee57ece7df64f996666314426,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-427.jpg,Root Damage,TN-427.jpg,3
55043cf4462e874158b0fc9a99c64421,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-250.jpg,Cotton Bollworm Infestation,TN-250.jpg,0
27543c8b5af22fc4c398e0cddaf9a4eb,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2240.jpg,Mixed,TN-2240.jpg,2
8ea704ed34cb79835de8fa40c852d3c3,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-287.jpg,Mixed,TN-287.jpg,2
50f68b27afa89a84a11aa8e9d0e59089,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-990.jpg,Mixed,TN-990.jpg,2
481bffb1a04579fd5dda936af47020a9,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1943.jpg,Mixed,TN-1943.jpg,2
d9a9c186d6a8ae409ebc621623fd7e90,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2690.jpg,Hail damage,TN-2690.jpg,1
a4965debb0d400442c71ebfe828d9577,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-450.jpg,Hail damage,TN-450.jpg,1
8cd3d4f24e03c1ea2e8c5d9ec7eadfe4,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1770.jpg,Mixed,TN-1770.jpg,2
458125599f6d16eeadc03d29d484836e,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1825.jpg,Mixed,TN-1825.jpg,2
52c6e7d97e52b139dcc1ce12778a1641,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-341.jpg,Hail damage,TN-341.jpg,1
f454f9fc6bfd916501b27a98589e1116,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-816.jpg,Cotton Bollworm Infestation,TN-816.jpg,0
89b9e0b72df7315451b38fe82801f613,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-465.jpg,Hail damage,TN-465.jpg,1
d4e3de9ff09f2b70105297775d8c17bb,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Mixed/TN-500.jpg,Mixed,TN-500.jpg,2
c367b299b6f8fdf997bd8adc13b0fc88,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Hail damage/TN-687.jpg,Hail damage,TN-687.jpg,1
34296b22410aa1b1f5d11ac420e6d800,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1485.jpg,Mixed,TN-1485.jpg,2
72dd1fe2f8ebc49a17488ec83cac942c,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-406.jpg,Strong-Light Burn,TN-406.jpg,4
963af9604f8cb59ffc8735df35c6fc51,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2970.jpg,Hail damage,TN-2970.jpg,1
84c682144e2ae8246630789b9355ada3,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-148.jpg,Root Damage,TN-148.jpg,3
c0422eae744fdd4b05b33bc742fa6934,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Strong-Light Burn/TN-368.jpg,Strong-Light Burn,TN-368.jpg,4
fc7fba6512157ce0ca6767d4acbaec58,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-820.jpg,Mixed,TN-820.jpg,2
54f01aab7fc49c27ebd725a7d9bb411a,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Cotton Bollworm Infestation/TN-930.jpg,Cotton Bollworm Infestation,TN-930.jpg,0
01dfce48c159216227ea4103ac6a6d39,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2215.jpg,Hail damage,TN-2215.jpg,1
9af659c8eef32edbf068e06479962282,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-2008.jpg,Mixed,TN-2008.jpg,2
8c282754346882c907349656bd2d5bd1,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-1055.jpg,Hail damage,TN-1055.jpg,1
ca55977fca282ed81e994bd43185bc67,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Mixed/TN-1204.jpg,Mixed,TN-1204.jpg,2
e1d2e02d4e2334c0477e44d7af59ff5a,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Test Dataset/Hail damages/TN-2718.jpg,Hail damage,TN-2718.jpg,1
177ccc05175ac66d433926800a6038e8,/home/sparsh/Naplam/Bangladesh-UAV-PlantDisease/Training Dataset/Root Damage/TN-197.jpg,Root Damage,TN-197.jpg,3
